Country or Area,Year,Sex,Coverage,Source,SourceID,Type,Value,Value Footnotes,,,Mean,
Indonesia,1987,Men,Work applicants,Employment office records,# 0,Unemployed,672.827,149,,,,
Indonesia,1987,Men,Total coverage,Labour force survey,# 0,Previously employed,325.894,"1,148",,,,
Indonesia,1987,Men,Total coverage,Labour force survey,# 0,First job seekers,822.02,"1,148",,,,
Indonesia,1987,Men,Total coverage,Labour force survey,# 0,Unemployed,1147.914,"1,148",,,,
Indonesia,1987,Women,Total coverage,Labour force survey,# 0,Unemployed,694.956,"1,148",,,,
Indonesia,1987,Women,Total coverage,Labour force survey,# 0,First job seekers,567.715,"1,148",,,,
Indonesia,1987,Women,Total coverage,Labour force survey,# 0,Previously employed,127.241,"1,148",,,,
Indonesia,1987,Women,Work applicants,Employment office records,# 0,Unemployed,344.382,149,,,,
Indonesia,1986,Total men and women,Work applicants,Employment office records,# 0,Unemployed,854.962,149,,,,
Indonesia,1986,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,827.171,1,,,,
Indonesia,1986,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,1375.617,"1,148",,,,
Indonesia,1986,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1854.725,"1,148",,,,
Indonesia,1986,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,479.108,"1,148",,,,
Indonesia,1986,Men,Total coverage,Labour force survey,# 0,Previously employed,329.714,"1,148",,,,
Indonesia,1986,Men,Total coverage,Labour force survey,# 0,Unemployed,1126.594,"1,148",,,,
Indonesia,1986,Men,Total coverage,Labour force survey,# 0,First job seekers,796.88,"1,148",,,,
Indonesia,1986,Men,Work applicants,Employment office records,# 0,Unemployed,586.289,149,,,,
Indonesia,1986,Women,Work applicants,Employment office records,# 0,Unemployed,268.673,149,,,,
Indonesia,1986,Women,Total coverage,Labour force survey,# 0,First job seekers,578.737,"1,148",,,,
Indonesia,1986,Women,Total coverage,Labour force survey,# 0,Unemployed,728.131,"1,148",,,,
Indonesia,1986,Women,Total coverage,Labour force survey,# 0,Previously employed,149.394,"1,148",,,,
Indonesia,1985,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,358.496,"1,148,150",,,,
Indonesia,1985,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1368.477,"1,148,150",,,,
Indonesia,1985,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,1009.981,"1,148,150",,,,
Indonesia,1985,Total men and women,Work applicants,Employment office records,# 0,Unemployed,785.245,149,,,,
Indonesia,1985,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,712.993,1,,,,
Indonesia,1985,Men,Work applicants,Employment office records,# 0,Unemployed,552.27,149,,,,
Indonesia,1985,Men,Total coverage,Labour force survey,# 0,First job seekers,625.577,"1,148,150",,,,
Indonesia,1985,Men,Total coverage,Labour force survey,# 0,Unemployed,898.057,"1,148,150",,,,
Indonesia,1985,Men,Total coverage,Labour force survey,# 0,Previously employed,272.48,"1,148,150",,,,
Indonesia,1985,Women,Total coverage,Labour force survey,# 0,Previously employed,86.016,"1,148,150",,,,
Indonesia,1985,Women,Total coverage,Labour force survey,# 0,Unemployed,470.42,"1,148,150",,,,
Indonesia,1985,Women,Total coverage,Labour force survey,# 0,First job seekers,384.404,"1,148,150",,,,
Indonesia,1985,Women,Work applicants,Employment office records,# 0,Unemployed,232.975,149,,,,
Indonesia,1984,Total men and women,Work applicants,Employment office records,# 0,Unemployed,577.006,149,,,,
Indonesia,1984,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,695.665,1,,,,
Indonesia,1984,Men,Work applicants,Employment office records,# 0,Unemployed,430.716,149,,,,
Indonesia,1984,Women,Work applicants,Employment office records,# 0,Unemployed,146.29,149,,,,
Indonesia,1983,Total men and women,Work applicants,Employment office records,# 0,Unemployed,353.508,149,,,,
Indonesia,1983,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,457.04,1,,,,
Indonesia,1983,Men,Work applicants,Employment office records,# 0,Unemployed,279.885,149,,,,
Indonesia,1983,Women,Work applicants,Employment office records,# 0,Unemployed,73.623,149,,,,
Indonesia,1982,Total men and women,Work applicants,Employment office records,# 0,Unemployed,367.627,149,,,,
Indonesia,1982,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1795.825,"1,148",,,,
Indonesia,1982,Men,Total coverage,Labour force survey,# 0,Unemployed,1022.771,"1,148",,,,
Indonesia,1982,Men,Work applicants,Employment office records,# 0,Unemployed,287.007,149,,,,
Indonesia,1982,Women,Work applicants,Employment office records,# 0,Unemployed,80.62,149,,,,
Indonesia,1982,Women,Total coverage,Labour force survey,# 0,Unemployed,773.054,"1,148",,,,
Indonesia,1981,Total men and women,Work applicants,Employment office records,# 0,Unemployed,355.011,149,,,,
Indonesia,1981,Men,Work applicants,Employment office records,# 0,Unemployed,282.449,149,,,,
Indonesia,1981,Women,Work applicants,Employment office records,# 0,Unemployed,72.562,149,,,,
Indonesia,1980,Total men and women,Work applicants,Employment office records,# 0,Unemployed,232.806,149,,,,
Indonesia,1980,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,868.12,"1,148",,,,
Indonesia,1980,Men,Total coverage,Labour force survey,# 0,Unemployed,480.27,"1,148",,,,
Indonesia,1980,Men,Work applicants,Employment office records,# 0,Unemployed,188.145,149,,,,
Indonesia,1980,Women,Work applicants,Employment office records,# 0,Unemployed,44.661,149,,,,
Indonesia,1980,Women,Total coverage,Labour force survey,# 0,Unemployed,387.85,"1,148",,,,
Indonesia,1979,Total men and women,Work applicants,Employment office records,# 0,Unemployed,160.545,149,,,,
Indonesia,1979,Men,Work applicants,Employment office records,# 0,Unemployed,129.17,149,,,,
Indonesia,1979,Women,Work applicants,Employment office records,# 0,Unemployed,31.375,149,,,,
Indonesia,1978,Total men and women,Work applicants,Employment office records,# 0,Unemployed,157.224,149,,,,
Indonesia,1978,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,819.391,"1,148",,,,
Indonesia,1978,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1316.736,"1,148",,,,
Indonesia,1978,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,497.345,"1,148",,,,
Indonesia,1978,Men,Total coverage,Labour force survey,# 0,Previously employed,419.791,"1,148",,,,
Indonesia,1978,Men,Total coverage,Labour force survey,# 0,Unemployed,978.945,"1,148",,,,
Indonesia,1978,Men,Total coverage,Labour force survey,# 0,First job seekers,559.154,"1,148",,,,
Indonesia,1978,Men,Work applicants,Employment office records,# 0,Unemployed,128.415,149,,,,
Indonesia,1978,Women,Work applicants,Employment office records,# 0,Unemployed,28.809,149,,,,
Indonesia,1978,Women,Total coverage,Labour force survey,# 0,First job seekers,260.237,"1,148",,,,
Indonesia,1978,Women,Total coverage,Labour force survey,# 0,Unemployed,337.791,"1,148",,,,
Indonesia,1978,Women,Total coverage,Labour force survey,# 0,Previously employed,77.554,"1,148",,,,
Indonesia,1977,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,632.271,"1,148",,,,
Indonesia,1977,Total men and women,Work applicants,Employment office records,# 0,Unemployed,153.479,149,,,,
Indonesia,1977,Men,Total coverage,Labour force survey,# 0,Unemployed,443.255,"1,148",,,,
Indonesia,1977,Women,Total coverage,Labour force survey,# 0,Unemployed,189.016,"1,148",,,,
Indonesia,1976,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1046.617,"1,148,150",,,,
Indonesia,1976,Total men and women,Work applicants,Employment office records,# 0,Unemployed,157,149,,,,
Indonesia,1976,Men,Total coverage,Labour force survey,# 0,Unemployed,634.81,"1,148,150",,,,
Indonesia,1976,Women,Total coverage,Labour force survey,# 0,Unemployed,411.807,"1,148,150",,,,
Indonesia,1975,Total men and women,Work applicants,Employment office records,# 0,Unemployed,115.1,149,,,,
Indonesia,1974,Total men and women,Work applicants,Employment office records,# 0,Unemployed,89.1,149,,,,
Indonesia,1973,Total men and women,Work applicants,Employment office records,# 0,Unemployed,84.3,149,,,,
"Iran, Islamic Rep. of",2008,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2392,14,,,,
"Iran, Islamic Rep. of",2008,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1301,14,,,,
"Iran, Islamic Rep. of",2008,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,1091,14,,,,
"Iran, Islamic Rep. of",2008,Men,Total coverage,Labour force survey,# 0,First job seekers,535,14,,,,
"Iran, Islamic Rep. of",2008,Men,Total coverage,Labour force survey,# 0,Previously employed,1181,14,,,,
"Iran, Islamic Rep. of",2008,Men,Total coverage,Labour force survey,# 0,Unemployed,1715,14,,,,
"Iran, Islamic Rep. of",2008,Women,Total coverage,Labour force survey,# 0,Unemployed,677,14,,,,
"Iran, Islamic Rep. of",2008,Women,Total coverage,Labour force survey,# 0,Previously employed,120,14,,,,
"Iran, Islamic Rep. of",2008,Women,Total coverage,Labour force survey,# 0,First job seekers,557,14,,,,
"Iran, Islamic Rep. of",2008,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,10.4,14,,,,
"Iran, Islamic Rep. of",2008,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,9.1,14,,,,
"Iran, Islamic Rep. of",2008,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,16.7,14,,,,
"Iran, Islamic Rep. of",2007,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,999,14,,,,
"Iran, Islamic Rep. of",2007,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1487,14,,,,
"Iran, Islamic Rep. of",2007,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2486,14,,,,
"Iran, Islamic Rep. of",2007,Men,Total coverage,Labour force survey,# 0,Unemployed,1764,14,,,,
"Iran, Islamic Rep. of",2007,Men,Total coverage,Labour force survey,# 0,Previously employed,1333,14,,,,
"Iran, Islamic Rep. of",2007,Men,Total coverage,Labour force survey,# 0,First job seekers,431,14,,,,
"Iran, Islamic Rep. of",2007,Women,Total coverage,Labour force survey,# 0,First job seekers,568,14,,,,
"Iran, Islamic Rep. of",2007,Women,Total coverage,Labour force survey,# 0,Previously employed,154,14,,,,
"Iran, Islamic Rep. of",2007,Women,Total coverage,Labour force survey,# 0,Unemployed,722,14,,,,
"Iran, Islamic Rep. of",2007,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,10.5,14,,,,
"Iran, Islamic Rep. of",2007,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,9.3,14,,,,
"Iran, Islamic Rep. of",2007,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,15.8,14,,,,
"Iran, Islamic Rep. of",2006,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1589,14,,,,
"Iran, Islamic Rep. of",2006,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,1054,14,,,,
"Iran, Islamic Rep. of",2006,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2643,14,,,,
"Iran, Islamic Rep. of",2006,Men,Total coverage,Labour force survey,# 0,Unemployed,1878,14,,,,
"Iran, Islamic Rep. of",2006,Men,Total coverage,Labour force survey,# 0,First job seekers,462,14,,,,
"Iran, Islamic Rep. of",2006,Men,Total coverage,Labour force survey,# 0,Previously employed,1416,14,,,,
"Iran, Islamic Rep. of",2006,Women,Total coverage,Labour force survey,# 0,Previously employed,173,14,,,,
"Iran, Islamic Rep. of",2006,Women,Total coverage,Labour force survey,# 0,First job seekers,592,14,,,,
"Iran, Islamic Rep. of",2006,Women,Total coverage,Labour force survey,# 0,Unemployed,765,14,,,,
"Iran, Islamic Rep. of",2006,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,11.3,14,,,,
"Iran, Islamic Rep. of",2006,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,10,14,,,,
"Iran, Islamic Rep. of",2006,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,16.2,14,,,,
"Iran, Islamic Rep. of",2005,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2675,14,,,,
"Iran, Islamic Rep. of",2005,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1519,14,,,,
"Iran, Islamic Rep. of",2005,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,1156,14,,,,
"Iran, Islamic Rep. of",2005,Men,Total coverage,Labour force survey,# 0,First job seekers,509,14,,,,
"Iran, Islamic Rep. of",2005,Men,Total coverage,Labour force survey,# 0,Previously employed,1346,14,,,,
"Iran, Islamic Rep. of",2005,Men,Total coverage,Labour force survey,# 0,Unemployed,1856,14,,,,
"Iran, Islamic Rep. of",2005,Women,Total coverage,Labour force survey,# 0,Unemployed,819,14,,,,
"Iran, Islamic Rep. of",2005,Women,Total coverage,Labour force survey,# 0,Previously employed,172,14,,,,
"Iran, Islamic Rep. of",2005,Women,Total coverage,Labour force survey,# 0,First job seekers,647,14,,,,
"Iran, Islamic Rep. of",2005,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,11.5,14,,,,
"Iran, Islamic Rep. of",2005,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,10,14,,,,
"Iran, Islamic Rep. of",2005,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,17,14,,,,
Iraq,2006,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,17.5,"1,29",,,,
Iraq,2006,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,16.16,"1,29",,,,
Iraq,2006,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,22.5,"1,29",,,,
Iraq,2005,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,17.97,1,,,,
Iraq,2005,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,19.22,1,,,,
Iraq,2005,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,14.15,1,,,,
Iraq,2004,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,26.8,1,,,,
Iraq,2004,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,29.4,1,,,,
Iraq,2004,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,15,1,,,,
Iraq,2003,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,28.1,1,,,,
Iraq,2003,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,30.2,1,,,,
Iraq,2003,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,16,1,,,,
Iraq,1979,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,8.097,,,,,
Iraq,1979,Men,Registered unemployment,Employment office records,# 0,Unemployed,6.903,,,,,
Iraq,1979,Women,Registered unemployment,Employment office records,# 0,Unemployed,1.197,,,,,
Iraq,1978,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,10.456,,,,,
Iraq,1978,Men,Registered unemployment,Employment office records,# 0,Unemployed,8.734,,,,,
Iraq,1978,Women,Registered unemployment,Employment office records,# 0,Unemployed,1.722,,,,,
Iraq,1977,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,9.579,,,,,
Iraq,1977,Men,Registered unemployment,Employment office records,# 0,Unemployed,8.338,,,,,
Iraq,1977,Women,Registered unemployment,Employment office records,# 0,Unemployed,1.242,,,,,
Iraq,1976,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,9.575,,,,,
Iraq,1976,Men,Registered unemployment,Employment office records,# 0,Unemployed,8.32,,,,,
Iraq,1976,Women,Registered unemployment,Employment office records,# 0,Unemployed,1.254,,,,,
Iraq,1975,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,8.623,,,,,
Iraq,1975,Men,Registered unemployment,Employment office records,# 0,Unemployed,7.058,,,,,
Iraq,1975,Women,Registered unemployment,Employment office records,# 0,Unemployed,1.567,,,,,
Iraq,1974,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,9.033,,,,,
Iraq,1974,Men,Registered unemployment,Employment office records,# 0,Unemployed,7.401,,,,,
Iraq,1974,Women,Registered unemployment,Employment office records,# 0,Unemployed,1.633,,,,,
